Time,Target,EffTarget,Current,Mode,SafeState,k_used,c_used,vmax_s,ErrToDoctor,ErrToEff
2025-10-09 20:01:32,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:32,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:32,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:32,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:32,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:32,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:32,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:32,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:32,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:32,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:32,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:32,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:32,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:32,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:32,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:32,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:32,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:32,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:32,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:33,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:33,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:33,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:33,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:33,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:33,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:33,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:33,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:33,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:33,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:33,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:33,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:33,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:33,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:33,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:33,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:33,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:33,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:34,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:34,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:34,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:34,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:34,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:34,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:34,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:34,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:34,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:34,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:34,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:34,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:34,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:34,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:34,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:34,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:34,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:34,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:34,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:34,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:34,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:34,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:35,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:35,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:35,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:35,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:35,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:35,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:35,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:35,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:35,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:35,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:35,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:35,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:35,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:35,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:35,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:35,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:35,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:35,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:35,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:36,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:36,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:36,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:36,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:36,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:36,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:36,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:36,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:36,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:36,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:36,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:36,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:36,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:36,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:36,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:36,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:36,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:36,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:36,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:36,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:36,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:37,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:37,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:37,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:37,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:37,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:37,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:37,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:37,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:37,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:37,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:37,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:37,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:37,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:37,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:37,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:37,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:37,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:37,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:37,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:37,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:38,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:38,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:38,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:38,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:38,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:38,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:38,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:38,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:38,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:38,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:38,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:38,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:38,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:38,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:38,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:38,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:38,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:38,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:38,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:38,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:39,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:39,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:39,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:39,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:39,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:39,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:39,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:39,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:39,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:39,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:39,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:39,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:39,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:39,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:39,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:39,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:39,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:39,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:39,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:39,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:40,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:40,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:40,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:40,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:40,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:40,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:40,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:40,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:40,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:40,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:40,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:40,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:40,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:40,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:40,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:40,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:40,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:40,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:40,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:41,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:41,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:41,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:41,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:41,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:41,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:41,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:41,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:41,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:41,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:41,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:41,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:41,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:41,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:41,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:41,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:41,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:41,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:41,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:41,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:41,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:42,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:42,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:42,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:42,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:42,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:42,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:42,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:42,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:42,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:42,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:42,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:42,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:42,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:42,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:42,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:42,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:42,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:42,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:42,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:42,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:43,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:43,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:43,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:43,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:43,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:43,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:43,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:43,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:43,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:43,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:43,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:43,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:43,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:43,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:43,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:43,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:43,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:43,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:43,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:44,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:44,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:44,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:44,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:44,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:44,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:44,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:44,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:44,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:44,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:44,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:44,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:44,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:44,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:44,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:44,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:44,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:44,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:44,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 20:01:44,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
